id	nombre	pais	region	latitud	longitud	anio_construccion	estilo_arquitectonico	tipo_material	estado_actual	visitantes_anuales	patrimonio_unesco
IRD-04492	Fra_04492	Francia	Bretaña	45.47824	6.44836	1887	Barroco	Mamposteria	En ruinas	39976	False
IRD-04493	Fra_04493	Francia	Bretaña	45.97188	-4.69231	1250	Medieval / Neogotico	Mamposteria	Museo	1989	False
IRD-04494	Fra_04494	Francia	Borgona	45.19545	5.1272	1857	Barroco	Mixto	Museo	329016	False
IRD-04495	Fra_04495	Francia	Occitania	44.52526	-4.12941	1511	Gotico	Ladrillo	Restaurado	225974	False
IRD-04496	Fra_04496	Francia	Alsacia	43.77945	-3.76484	1693	Renacentista	Mamposteria	En ruinas	98515	False
IRD-04497	Fra_04497	Francia	Borgona	45.80584	4.77583	1450	Renacentista	Piedra	En ruinas	16328	False
IRD-04498	Fra_04498	Francia	Provenza	43.45501	4.81811	1453	Renacentista	Piedra	Restaurado	48124	False
IRD-04499	Fra_04499	Francia	Bretaña	46.30387	4.21616	1535	Renacentista	Piedra	Museo	25967	False
IRD-04500	Fra_04500	Francia	Borgona	49.43285	4.16856	1458	Medieval / Neogotico	Ladrillo	Restaurado	70709	False
IRD-04501	Fra_04501	Francia	Loira	46.62838	7.66786	1346	Gotico / Renacentista	Piedra	Restaurado	74992	False
IRD-04502	Fra_04502	Francia	Alsacia	45.08596	2.7755	1684	Barroco	Mixto	En ruinas	20969	False
IRD-04503	Fra_04503	Francia	Alsacia	43.64222	6.24194	1181	Medieval	Ladrillo	Restaurado	9059	False
IRD-04504	Fra_04504	Francia	Loira	48.04603	5.30817	1479	Medieval / Neogotico	Mixto	Restaurado	45802	False
IRD-04505	Fra_04505	Francia	Alsacia	48.07509	-4.0621	1508	Renacentista	Ladrillo	Restaurado	31711	False
IRD-04506	Fra_04506	Francia	Loira	48.77466	-4.85719	1486	Medieval	Roca	En ruinas	319941	False
IRD-04507	Fra_04507	Francia	Provenza	46.04882	-1.40094	1478	Medieval / Neogotico	Roca	Museo	136522	False
IRD-04508	Fra_04508	Francia	Loira	46.75659	1.84703	1253	Medieval / Neogotico	Mixto	Museo	47535	True
IRD-04509	Fra_04509	Francia	Alsacia	48.27858	-2.17763	1243	Romanico	Ladrillo	Restaurado	59734	False
IRD-04510	Fra_04510	Francia	Occitania	46.52825	-1.72114	1599	Renacentista	Piedra y ladrillo	Parcialmente restaurado	10522	False
IRD-04511	Fra_04511	Francia	Bretaña	45.25416	1.55495	1477	Medieval	Ladrillo	En ruinas	13683	False
IRD-04512	Fra_04512	Francia	Loira	47.63939	-4.29864	1252	Gotico	Piedra	Parcialmente restaurado	24811	False
IRD-04513	Fra_04513	Francia	Loira	46.95402	-1.42161	1678	Neogotico	Roca	En ruinas	49677	False
IRD-04514	Fra_04514	Francia	Alsacia	43.16656	-0.36402	1329	Gotico	Ladrillo	Restaurado	225537	False
IRD-04515	Fra_04515	Francia	Occitania	48.96984	-1.16195	1615	Barroco	Piedra y ladrillo	En ruinas	93839	False
IRD-04516	Fra_04516	Francia	Alsacia	43.25566	6.52662	1620	Barroco	Roca	Restaurado	204600	False
IRD-04517	Fra_04517	Francia	Normandia	48.13552	2.31943	1884	Barroco	Mixto	Restaurado	62395	False
IRD-04518	Fra_04518	Francia	Borgona	43.02988	-2.14438	1371	Medieval	Piedra	Restaurado	21165	False
IRD-04519	Fra_04519	Francia	Bretaña	47.81175	1.42441	1448	Medieval / Neogotico	Mixto	Museo	33279	False
IRD-04520	Fra_04520	Francia	Alsacia	44.02372	6.7358	1833	Barroco	Mixto	En ruinas	51800	False
IRD-04521	Fra_04521	Francia	Provenza	49.08316	7.75847	1046	Romanico	Piedra	Restaurado	10156	False
IRD-04522	Fra_04522	Francia	Normandia	48.22373	-5.41851	1214	Gotico / Renacentista	Roca	Restaurado	146300	False
IRD-04523	Fra_04523	Francia	Alsacia	50.98449	3.88284	1215	Medieval	Roca	Parcialmente restaurado	42887	False
IRD-04524	Fra_04524	Francia	Alsacia	46.2048	-4.0974	1743	Neogotico	Ladrillo	Parcialmente restaurado	386915	False
IRD-04525	Fra_04525	Francia	Loira	44.29191	5.73073	1746	Barroco	Piedra y ladrillo	En ruinas	431035	False
IRD-04526	Fra_04526	Francia	Provenza	50.66911	-5.15842	1432	Gotico / Renacentista	Mixto	Restaurado	81102	False
IRD-04527	Fra_04527	Francia	Loira	49.96699	3e-05	1479	Gotico	Roca	Residencia privada	39631	False
IRD-04528	Fra_04528	Francia	Provenza	44.88958	-0.87916	1697	Renacentista	Roca	Parcialmente restaurado	122652	False
IRD-04529	Fra_04529	Francia	Occitania	45.99209	4.77126	1169	Medieval	Mixto	En ruinas	40210	False
IRD-04530	Fra_04530	Francia	Alsacia	44.98236	6.87753	1447	Medieval	Mamposteria	En ruinas	33500	False
IRD-04531	Fra_04531	Francia	Bretaña	46.18429	0.14376	1335	Medieval / Neogotico	Mixto	Parcialmente restaurado	103934	False
IRD-04532	Fra_04532	Francia	Bretaña	42.67305	4.83339	1897	Barroco	Mamposteria	Museo	88810	False
IRD-04533	Fra_04533	Francia	Borgona	50.54659	-1.25394	1278	Medieval / Neogotico	Ladrillo	Restaurado	25741	False
IRD-04534	Fra_04534	Francia	Loira	51.09106	-2.75936	1248	Romanico	Roca	En ruinas	105622	False
IRD-04535	Fra_04535	Francia	Loira	44.89535	-0.70195	1217	Romanico	Piedra y ladrillo	En ruinas	28480	False
IRD-04536	Fra_04536	Francia	Normandia	47.60641	-4.95535	1446	Medieval / Neogotico	Piedra	Parcialmente restaurado	81281	False
IRD-04537	Fra_04537	Francia	Provenza	49.70681	7.69541	1314	Gotico	Ladrillo	En ruinas	33071	False
IRD-04538	Fra_04538	Francia	Provenza	43.53475	5.17825	1089	Romanico	Mixto	Restaurado	60517	False
IRD-04539	Fra_04539	Francia	Borgona	47.23998	3.69115	1432	Medieval	Mamposteria	En ruinas	27915	False
IRD-04540	Fra_04540	Francia	Occitania	50.66513	8.26895	1312	Medieval / Neogotico	Roca	Parcialmente restaurado	34146	False
IRD-04541	Fra_04541	Francia	Provenza	49.41936	-4.72966	1489	Gotico	Mixto	Restaurado	150678	False
IRD-04542	Fra_04542	Francia	Alsacia	48.62548	6.64713	1784	Neogotico	Piedra y ladrillo	En ruinas	104242	False
IRD-04543	Fra_04543	Francia	Normandia	43.87465	-0.44269	1630	Renacentista	Mixto	En ruinas	46118	False
IRD-04544	Fra_04544	Francia	Bretaña	43.61898	5.11936	1503	Gotico	Roca	Restaurado	44793	False
IRD-04545	Fra_04545	Francia	Provenza	48.91844	6.89673	1268	Medieval	Mixto	Restaurado	15847	False
IRD-04546	Fra_04546	Francia	Alsacia	46.35961	1.29661	1227	Medieval	Mamposteria	Restaurado	220884	False
IRD-04547	Fra_04547	Francia	Normandia	44.80608	0.52344	1819	Barroco	Mixto	Restaurado	161308	False
IRD-04548	Fra_04548	Francia	Borgona	45.24204	-1.26113	1109	Medieval / Neogotico	Piedra	Parcialmente restaurado	125578	False
IRD-04549	Fra_04549	Francia	Provenza	46.16551	-2.32494	1290	Gotico	Piedra	Museo	10756	False
IRD-04550	Fra_04550	Francia	Normandia	43.54543	2.579	1629	Neogotico	Piedra y ladrillo	Museo	71170	False
IRD-04551	Fra_04551	Francia	Normandia	43.9339	0.94594	1418	Medieval / Neogotico	Mamposteria	Restaurado	355432	False
IRD-04552	Fra_04552	Francia	Bretaña	44.8448	6.68327	1088	Romanico	Mixto	Restaurado	44497	False
IRD-04553	Fra_04553	Francia	Loira	50.03323	2.24762	1670	Barroco	Ladrillo	Museo	109043	False
IRD-04554	Fra_04554	Francia	Normandia	42.95922	-1.82859	1626	Neogotico	Piedra y ladrillo	Restaurado	309723	False
IRD-04555	Fra_04555	Francia	Provenza	44.77724	6.8789	1035	Romanico	Mixto	Restaurado	17806	False
IRD-04556	Fra_04556	Francia	Loira	47.38473	5.35067	1267	Gotico / Renacentista	Piedra y ladrillo	Museo	270592	False
IRD-04557	Fra_04557	Francia	Alsacia	48.70476	5.27783	1872	Barroco	Piedra	En ruinas	950220	False
IRD-04558	Fra_04558	Francia	Bretaña	44.12779	4.28306	1651	Neogotico	Piedra	Museo	95139	False
IRD-04559	Fra_04559	Francia	Bretaña	50.17884	-3.74313	1213	Gotico	Mixto	Restaurado	28630	False
IRD-04560	Fra_04560	Francia	Provenza	42.02615	4.84644	1495	Renacentista	Mixto	Museo	19342	False
IRD-04561	Fra_04561	Francia	Occitania	50.59214	7.26962	1112	Medieval	Ladrillo	En ruinas	84023	False
IRD-04562	Fra_04562	Francia	Bretaña	44.77794	-0.71442	1224	Medieval	Piedra	Restaurado	40260	False
IRD-04563	Fra_04563	Francia	Normandia	49.41138	2.02692	1249	Romanico	Piedra	Museo	52935	False
IRD-04564	Fra_04564	Francia	Normandia	47.85041	-3.92545	1889	Barroco	Mamposteria	Museo	72323	False
IRD-04565	Fra_04565	Francia	Alsacia	50.02289	-4.33956	1344	Medieval	Piedra	Residencia privada	63261	False
IRD-04566	Fra_04566	Francia	Occitania	50.53728	2.40375	1381	Medieval / Neogotico	Roca	Museo	4112	False
IRD-04567	Fra_04567	Francia	Borgona	49.60039	8.39061	1195	Medieval	Roca	Museo	18149	False
IRD-04568	Fra_04568	Francia	Loira	50.79785	3.56577	1147	Medieval / Neogotico	Mamposteria	Restaurado	74090	False
IRD-04569	Fra_04569	Francia	Normandia	49.45443	-2.99507	1804	Neogotico	Piedra	Parcialmente restaurado	19469	False
IRD-04570	Fra_04570	Francia	Provenza	43.41668	-1.01285	1191	Romanico	Piedra	Restaurado	13289	False
IRD-04571	Fra_04571	Francia	Loira	49.70755	-5.12509	1792	Neogotico	Piedra	Restaurado	55318	False
IRD-04572	Fra_04572	Francia	Loira	43.74546	-1.82801	1737	Barroco	Piedra y ladrillo	Restaurado	55364	False
IRD-04573	Fra_04573	Francia	Provenza	47.71737	2.72874	1396	Gotico / Renacentista	Ladrillo	En ruinas	166941	False
IRD-04574	Fra_04574	Francia	Normandia	47.15949	7.37737	1481	Gotico	Mamposteria	Residencia privada	77764	False
IRD-04575	Fra_04575	Francia	Occitania	49.80598	7.86229	1205	Gotico	Roca	Restaurado	33865	False
IRD-04576	Fra_04576	Francia	Bretaña	48.80101	4.47459	1318	Gotico / Renacentista	Ladrillo	Residencia privada	14480	False
IRD-04577	Fra_04577	Francia	Bretaña	50.29481	-2.74152	1872	Neogotico	Mixto	Museo	65760	False
IRD-04578	Fra_04578	Francia	Loira	51.10098	3.81534	1761	Barroco	Mamposteria	Restaurado	258447	False
IRD-04579	Fra_04579	Francia	Alsacia	45.08164	-1.77454	1394	Gotico / Renacentista	Ladrillo	Restaurado	99155	False
IRD-04580	Fra_04580	Francia	Loira	44.0181	-0.26417	1385	Medieval / Neogotico	Piedra	Museo	15558	False
IRD-04581	Fra_04581	Francia	Bretaña	43.79308	7.06993	1255	Medieval / Neogotico	Piedra	Restaurado	41622	False
IRD-04582	Fra_04582	Francia	Normandia	50.64002	-3.8504	1394	Gotico / Renacentista	Ladrillo	Restaurado	93691	False
IRD-04583	Fra_04583	Francia	Borgona	47.82561	7.64912	1150	Medieval	Piedra y ladrillo	Restaurado	41227	False
IRD-04584	Fra_04584	Francia	Provenza	48.7737	-2.88116	1154	Romanico	Piedra y ladrillo	Restaurado	58587	False
IRD-04585	Fra_04585	Francia	Borgona	50.21621	4.54363	1683	Neogotico	Mixto	En ruinas	58956	False
IRD-04586	Fra_04586	Francia	Loira	44.2937	1.42445	1321	Medieval / Neogotico	Mamposteria	Parcialmente restaurado	209826	False
IRD-04587	Fra_04587	Francia	Bretaña	46.88261	2.52952	1481	Gotico	Mixto	En ruinas	28632	False
IRD-04588	Fra_04588	Francia	Occitania	42.87253	8.15868	1434	Gotico / Renacentista	Roca	En ruinas	109662	False
IRD-04589	Fra_04589	Francia	Alsacia	44.75979	4.90878	1322	Medieval / Neogotico	Mixto	Parcialmente restaurado	31377	False
IRD-04590	Fra_04590	Francia	Normandia	43.4916	3.68586	1375	Medieval	Piedra	Restaurado	33964	False
IRD-04591	Fra_04591	Francia	Occitania	48.57433	-4.32958	1157	Gotico / Renacentista	Piedra y ladrillo	Restaurado	78907	False
IRD-04592	Fra_04592	Francia	Loira	47.53191	-1.77596	1449	Gotico	Mamposteria	En ruinas	531060	False
IRD-04593	Fra_04593	Francia	Normandia	43.90285	6.06416	1757	Neogotico	Mixto	En ruinas	12592	False
IRD-04594	Fra_04594	Francia	Alsacia	44.19517	-4.50514	1274	Gotico / Renacentista	Piedra y ladrillo	En ruinas	50401	False
IRD-04595	Fra_04595	Francia	Bretaña	43.56924	0.45505	1523	Gotico	Mamposteria	En ruinas	67639	False
IRD-04596	Fra_04596	Francia	Borgona	49.05832	-3.55242	1638	Neogotico	Ladrillo	Restaurado	67409	False
IRD-04597	Fra_04597	Francia	Occitania	43.91618	4.56865	1220	Gotico / Renacentista	Piedra	En ruinas	53990	False
IRD-04598	Fra_04598	Francia	Borgona	45.10971	-1.35749	1134	Romanico	Ladrillo	Residencia privada	355678	False
IRD-04599	Fra_04599	Francia	Borgona	46.65198	1.86573	1516	Renacentista	Mixto	En ruinas	33867	False
IRD-04600	Fra_04600	Francia	Borgona	49.46644	-1.87937	1176	Gotico / Renacentista	Piedra y ladrillo	En ruinas	273482	False
IRD-04601	Fra_04601	Francia	Alsacia	43.32098	-1.68686	1309	Gotico / Renacentista	Roca	Restaurado	418691	False
IRD-04602	Fra_04602	Francia	Bretaña	50.17062	4.35509	1164	Gotico / Renacentista	Mixto	En ruinas	109335	False
IRD-04603	Fra_04603	Francia	Bretaña	48.74528	0.38953	1185	Gotico	Piedra y ladrillo	Restaurado	30604	False
IRD-04604	Fra_04604	Francia	Provenza	42.97501	2.10695	1477	Medieval / Neogotico	Mixto	Restaurado	38921	False
IRD-04605	Fra_04605	Francia	Loira	48.09782	1.57934	1393	Medieval	Ladrillo	En ruinas	101468	False
IRD-04606	Fra_04606	Francia	Bretaña	46.00406	6.38589	1352	Medieval	Piedra	En ruinas	18906	False
IRD-04607	Fra_04607	Francia	Occitania	47.44174	0.7729	1834	Neogotico	Roca	Restaurado	86842	False
IRD-04608	Fra_04608	Francia	Bretaña	45.17938	3.90204	1160	Medieval / Neogotico	Piedra	Restaurado	39883	False
IRD-04609	Fra_04609	Francia	Provenza	49.14942	2.89919	1470	Medieval	Roca	En ruinas	56567	False
IRD-04610	Fra_04610	Francia	Loira	47.25581	-0.15934	1232	Medieval / Neogotico	Piedra	En ruinas	98452	False
IRD-04611	Fra_04611	Francia	Loira	42.62163	1.9165	1880	Barroco	Piedra	Restaurado	213341	False
IRD-04612	Fra_04612	Francia	Borgona	42.70439	7.63252	1212	Medieval	Mamposteria	Museo	57453	False
IRD-04613	Fra_04613	Francia	Occitania	45.96072	8.17385	1170	Medieval	Piedra y ladrillo	En ruinas	57518	False
IRD-04614	Fra_04614	Francia	Bretaña	46.69068	-3.05648	1582	Renacentista	Piedra y ladrillo	Museo	65441	False
IRD-04615	Fra_04615	Francia	Normandia	49.09246	0.93212	1814	Neogotico	Piedra y ladrillo	Restaurado	19826	False
IRD-04616	Fra_04616	Francia	Borgona	48.03444	0.6715	1149	Medieval	Roca	Residencia privada	42393	False
IRD-04617	Fra_04617	Francia	Occitania	48.32692	3.91356	1052	Romanico	Roca	En ruinas	21664	False
IRD-04618	Fra_04618	Francia	Borgona	49.70696	-1.51999	1658	Renacentista	Piedra y ladrillo	Restaurado	10877	False
IRD-04619	Fra_04619	Francia	Normandia	42.75764	-0.45207	1693	Neogotico	Mixto	Restaurado	150583	False
IRD-04620	Fra_04620	Francia	Provenza	44.01362	7.41418	1381	Gotico / Renacentista	Piedra y ladrillo	Restaurado	14525	False
IRD-04621	Fra_04621	Francia	Loira	46.39399	-2.24523	1260	Romanico	Piedra	Restaurado	30156	False
IRD-04622	Fra_04622	Francia	Occitania	45.09833	1.37364	1886	Neogotico	Mamposteria	En ruinas	237056	False
IRD-04623	Fra_04623	Francia	Normandia	45.51772	3.13011	1198	Romanico	Mixto	En ruinas	17758	False
IRD-04624	Fra_04624	Francia	Loira	48.89072	-2.06067	1589	Renacentista	Roca	Restaurado	1210543	False
IRD-04625	Fra_04625	Francia	Bretaña	43.48377	5.66004	1881	Barroco	Ladrillo	Restaurado	8991	False
IRD-04626	Fra_04626	Francia	Bretaña	50.28774	2.84591	1641	Barroco	Piedra	Museo	81243	False
IRD-04627	Fra_04627	Francia	Borgona	44.76846	-0.62468	1488	Gotico / Renacentista	Piedra	En ruinas	128766	False
IRD-04628	Fra_04628	Francia	Loira	48.80647	-0.53801	1357	Medieval / Neogotico	Roca	En ruinas	17340	False
IRD-04629	Fra_04629	Francia	Normandia	49.28854	7.11568	1674	Neogotico	Piedra y ladrillo	Restaurado	148490	False
IRD-04630	Fra_04630	Francia	Provenza	50.55498	6.95961	1788	Neogotico	Roca	Restaurado	79973	False
IRD-04631	Fra_04631	Francia	Loira	48.34167	0.65571	1200	Gotico / Renacentista	Ladrillo	Restaurado	111121	False
IRD-04632	Fra_04632	Francia	Normandia	45.07656	3.31966	1796	Neogotico	Mixto	Restaurado	144590	False
IRD-04633	Fra_04633	Francia	Borgona	50.48136	-5.12998	1390	Medieval	Roca	Restaurado	42124	False
IRD-04634	Fra_04634	Francia	Alsacia	44.28319	2.61851	1408	Medieval / Neogotico	Piedra	Restaurado	54797	False
IRD-04635	Fra_04635	Francia	Alsacia	46.27691	-4.08401	1436	Gotico / Renacentista	Piedra y ladrillo	Parcialmente restaurado	65811	True
IRD-04636	Fra_04636	Francia	Normandia	43.29026	-4.84816	1300	Medieval / Neogotico	Roca	Museo	120488	False
IRD-04637	Fra_04637	Francia	Bretaña	47.7696	6.03006	1013	Romanico	Mixto	Parcialmente restaurado	6375	False
IRD-04638	Fra_04638	Francia	Alsacia	42.65262	-1.04645	1321	Medieval	Piedra y ladrillo	Restaurado	128699	False
IRD-04639	Fra_04639	Francia	Borgona	42.39144	4.45824	1416	Gotico	Mixto	En ruinas	507689	False
IRD-04640	Fra_04640	Francia	Provenza	48.63809	-4.65077	1837	Neogotico	Ladrillo	Parcialmente restaurado	77398	False
IRD-04641	Fra_04641	Francia	Loira	42.02101	-3.02262	1131	Medieval	Piedra	Restaurado	138235	False
IRD-04642	Fra_04642	Francia	Bretaña	45.66807	-1.07947	1265	Romanico	Roca	Museo	59990	True
IRD-04643	Fra_04643	Francia	Normandia	42.95097	3.25795	1448	Medieval / Neogotico	Piedra	Restaurado	81499	False
IRD-04644	Fra_04644	Francia	Occitania	42.97523	2.4185	1367	Gotico / Renacentista	Piedra y ladrillo	Restaurado	25545	False
IRD-04645	Fra_04645	Francia	Bretaña	47.15019	1.77138	1566	Renacentista	Piedra y ladrillo	Parcialmente restaurado	16562	False
IRD-04646	Fra_04646	Francia	Bretaña	44.39438	2.44735	1773	Neogotico	Mamposteria	Restaurado	34391	False
IRD-04647	Fra_04647	Francia	Normandia	44.14637	-5.45789	1498	Gotico	Mamposteria	Parcialmente restaurado	153403	False
IRD-04648	Fra_04648	Francia	Loira	50.40024	-4.00016	1527	Renacentista	Piedra	En ruinas	97135	False
IRD-04649	Fra_04649	Francia	Borgona	45.59057	-5.01327	1643	Renacentista	Mamposteria	Residencia privada	25470	False
IRD-04650	Fra_04650	Francia	Provenza	45.9539	-4.21259	1769	Neogotico	Roca	Restaurado	18873	False
IRD-04651	Fra_04651	Francia	Loira	43.54983	-4.86349	1181	Medieval	Mixto	Parcialmente restaurado	124798	False
IRD-04652	Fra_04652	Francia	Loira	48.07262	6.55476	1338	Gotico / Renacentista	Ladrillo	Restaurado	25930	False
IRD-04653	Fra_04653	Francia	Bretaña	42.30801	4.22773	1254	Gotico	Piedra	Residencia privada	20087	False
IRD-04654	Fra_04654	Francia	Occitania	46.40571	5.01827	1833	Neogotico	Ladrillo	Restaurado	448716	False
IRD-04655	Fra_04655	Francia	Loira	51.02711	-4.9289	1402	Gotico	Mamposteria	Restaurado	15307	False
IRD-04656	Fra_04656	Francia	Loira	44.39851	3.84178	1353	Medieval	Piedra	Museo	104951	True
IRD-04657	Fra_04657	Francia	Normandia	49.76319	7.33259	1376	Gotico / Renacentista	Mixto	Restaurado	98481	False
IRD-04658	Fra_04658	Francia	Alsacia	47.20225	5.83215	1371	Medieval	Roca	Museo	18089	False
IRD-04659	Fra_04659	Francia	Borgona	44.15903	0.71494	1218	Medieval	Mixto	Residencia privada	63699	False
IRD-04660	Fra_04660	Francia	Normandia	45.45843	-1.26715	1161	Romanico	Piedra	En ruinas	47817	False
IRD-04661	Fra_04661	Francia	Loira	47.48145	1.71638	1192	Gotico / Renacentista	Piedra y ladrillo	Restaurado	28003	False
IRD-04662	Fra_04662	Francia	Normandia	42.18694	-4.4367	1214	Gotico	Mixto	Restaurado	84893	False
IRD-04663	Fra_04663	Francia	Loira	50.92567	-3.25025	1168	Gotico	Piedra	Museo	69897	False
IRD-04664	Fra_04664	Francia	Borgona	46.2827	8.42939	1156	Romanico	Piedra	Parcialmente restaurado	21979	False
IRD-04665	Fra_04665	Francia	Bretaña	49.84003	7.68172	1515	Gotico / Renacentista	Piedra	En ruinas	42422	False
IRD-04666	Fra_04666	Francia	Alsacia	43.71864	0.75136	1602	Renacentista	Ladrillo	Restaurado	47486	False
IRD-04667	Fra_04667	Francia	Provenza	46.8744	1.85641	1244	Romanico	Roca	Museo	568819	False
IRD-04668	Fra_04668	Francia	Normandia	44.77309	5.92094	1236	Gotico	Piedra	En ruinas	46876	False
IRD-04669	Fra_04669	Francia	Provenza	44.21159	-5.02265	1321	Gotico / Renacentista	Mixto	En ruinas	179273	False
IRD-04670	Fra_04670	Francia	Occitania	44.91709	6.22329	1199	Medieval	Roca	Restaurado	30493	False
IRD-04671	Fra_04671	Francia	Loira	48.00572	-0.35977	1304	Medieval	Piedra y ladrillo	Museo	77344	False
IRD-04672	Fra_04672	Francia	Loira	42.95603	-1.97901	1508	Renacentista	Ladrillo	Restaurado	20304	False
IRD-04673	Fra_04673	Francia	Borgona	45.85123	7.98382	1656	Neogotico	Roca	En ruinas	43989	False
IRD-04674	Fra_04674	Francia	Loira	50.58434	-2.21148	1853	Neogotico	Mamposteria	Restaurado	168111	False
IRD-04675	Fra_04675	Francia	Bretaña	50.54459	7.26696	1255	Gotico	Ladrillo	Restaurado	31735	False
IRD-04676	Fra_04676	Francia	Occitania	46.18754	4.94665	1361	Gotico / Renacentista	Piedra	Parcialmente restaurado	49045	False
IRD-04677	Fra_04677	Francia	Alsacia	50.84446	8.05981	1809	Barroco	Piedra y ladrillo	En ruinas	73503	False
IRD-04678	Fra_04678	Francia	Loira	51.07726	-0.50047	1511	Gotico / Renacentista	Piedra y ladrillo	Restaurado	115675	False
IRD-04679	Fra_04679	Francia	Occitania	44.0343	2.28323	1467	Medieval	Mamposteria	Restaurado	348320	False
IRD-04680	Fra_04680	Francia	Normandia	45.04449	1.47684	1431	Gotico / Renacentista	Mamposteria	Restaurado	29107	False
IRD-04681	Fra_04681	Francia	Bretaña	42.8964	-5.49748	1389	Medieval / Neogotico	Ladrillo	Restaurado	85449	False
IRD-04682	Fra_04682	Francia	Loira	45.3775	7.39854	1435	Medieval / Neogotico	Ladrillo	Residencia privada	53718	False
IRD-04683	Fra_04683	Francia	Provenza	45.365	0.1302	1233	Romanico	Mamposteria	En ruinas	96148	False
IRD-04684	Fra_04684	Francia	Occitania	49.38931	-1.76424	1287	Medieval / Neogotico	Mixto	Parcialmente restaurado	69359	False
IRD-04685	Fra_04685	Francia	Occitania	47.19196	-4.5136	1245	Medieval / Neogotico	Roca	Restaurado	631437	False
IRD-04686	Fra_04686	Francia	Provenza	43.40052	8.32082	1746	Barroco	Roca	Residencia privada	14132	False
IRD-04687	Fra_04687	Francia	Alsacia	42.80648	4.05431	1116	Medieval / Neogotico	Roca	Restaurado	123195	False
IRD-04688	Fra_04688	Francia	Bretaña	46.8022	-0.80211	1743	Barroco	Ladrillo	Restaurado	64897	False
IRD-04689	Fra_04689	Francia	Loira	42.20422	-2.90617	1653	Neogotico	Mixto	Museo	43043	False
IRD-04690	Fra_04690	Francia	Alsacia	51.00479	-3.43012	1049	Romanico	Piedra y ladrillo	En ruinas	16067	False
IRD-04691	Fra_04691	Francia	Provenza	50.69736	-5.22305	1181	Romanico	Mixto	Restaurado	290840	False
IRD-04692	Fra_04692	Francia	Borgona	45.4799	8.26897	1240	Gotico	Roca	Parcialmente restaurado	60760	False
IRD-04693	Fra_04693	Francia	Provenza	47.81327	8.10729	1690	Neogotico	Piedra y ladrillo	En ruinas	152961	False
IRD-04694	Fra_04694	Francia	Borgona	47.13469	-4.13688	1651	Neogotico	Ladrillo	En ruinas	107546	False
IRD-04695	Fra_04695	Francia	Occitania	43.10089	7.63022	1454	Gotico	Mamposteria	Museo	211785	False
IRD-04696	Fra_04696	Francia	Provenza	45.17668	5.57484	1785	Neogotico	Mixto	Restaurado	28297	False
IRD-04697	Fra_04697	Francia	Bretaña	50.45379	-3.56205	1699	Neogotico	Mixto	Museo	72419	False
IRD-04698	Fra_04698	Francia	Loira	46.47457	-0.82928	1889	Neogotico	Mamposteria	Parcialmente restaurado	57237	True
IRD-04699	Fra_04699	Francia	Alsacia	46.42774	6.88725	1637	Barroco	Roca	Residencia privada	62781	False
IRD-04700	Fra_04700	Francia	Borgona	46.95952	5.09871	1766	Barroco	Ladrillo	Museo	55769	False
IRD-04701	Fra_04701	Francia	Provenza	50.14759	2.32028	1110	Romanico	Ladrillo	Museo	27085	False
IRD-04702	Fra_04702	Francia	Loira	50.44098	6.07266	1346	Gotico / Renacentista	Roca	Museo	140618	False
IRD-04703	Fra_04703	Francia	Occitania	44.79975	2.36475	1383	Medieval / Neogotico	Piedra	Restaurado	27653	False
IRD-04704	Fra_04704	Francia	Provenza	47.15463	-0.95011	1102	Medieval / Neogotico	Mamposteria	En ruinas	317722	False
IRD-04705	Fra_04705	Francia	Borgona	51.19908	-0.6596	1397	Gotico / Renacentista	Roca	Parcialmente restaurado	28791	False
IRD-04706	Fra_04706	Francia	Provenza	50.6986	0.97472	1252	Romanico	Piedra y ladrillo	En ruinas	82207	False
IRD-04707	Fra_04707	Francia	Provenza	42.70995	3.23262	1084	Romanico	Ladrillo	Museo	117741	False
IRD-04708	Fra_04708	Francia	Normandia	46.76339	-0.90135	1694	Renacentista	Mixto	Restaurado	57884	False
IRD-04709	Fra_04709	Francia	Alsacia	48.15249	5.08086	1768	Barroco	Piedra	Parcialmente restaurado	43309	False
IRD-04710	Fra_04710	Francia	Bretaña	43.34025	-1.02216	1249	Romanico	Ladrillo	Parcialmente restaurado	39956	False
IRD-04711	Fra_04711	Francia	Loira	49.67684	7.86356	1476	Medieval	Mamposteria	Residencia privada	87166	False
IRD-04712	Fra_04712	Francia	Normandia	48.03146	8.25074	1334	Gotico	Mamposteria	En ruinas	114971	False
IRD-04713	Fra_04713	Francia	Provenza	44.32997	-5.16732	1885	Barroco	Mixto	En ruinas	90043	False
IRD-04714	Fra_04714	Francia	Loira	42.21202	2.74699	1456	Medieval / Neogotico	Roca	En ruinas	290000	False
IRD-04715	Fra_04715	Francia	Occitania	43.50153	2.58394	1404	Medieval / Neogotico	Piedra y ladrillo	Restaurado	7557	False
IRD-04716	Fra_04716	Francia	Borgona	46.17953	5.52703	1425	Gotico / Renacentista	Mixto	Parcialmente restaurado	61574	False
IRD-04717	Fra_04717	Francia	Occitania	44.40329	8.46539	1744	Barroco	Roca	Restaurado	68145	False
IRD-04718	Fra_04718	Francia	Loira	45.90421	8.34488	1546	Gotico / Renacentista	Mamposteria	En ruinas	45796	False
IRD-04719	Fra_04719	Francia	Alsacia	43.59663	3.64268	1774	Barroco	Ladrillo	Museo	79343	False
